Id,Label,FromId,ToId,Properties:dist_int
4776,route,31,42,954.0
4777,route,31,43,638.0
4778,route,31,44,303.0
4779,route,31,45,1550.0
4780,route,31,46,1120.0
4781,route,32,1,780.0
4782,route,32,5,166.0
4783,route,32,7,233.0
4784,route,32,9,1100.0
4785,route,32,15,972.0
4786,route,32,16,1120.0
4787,route,32,18,735.0
4788,route,32,19,1060.0
4789,route,32,25,1030.0
4790,route,32,45,114.0
4791,route,32,46,503.0
4792,route,33,1,872.0
4793,route,33,3,66.0
4794,route,33,4,820.0
4795,route,33,6,1410.0
4796,route,33,8,248.0
4797,route,33,9,1143.0
4798,route,33,10,1360.0
4799,route,33,11,190.0
4800,route,33,12,1580.0
4801,route,33,13,1210.0
4802,route,33,15,1038.0
4803,route,33,16,1140.0
4804,route,33,17,1097.0
4805,route,33,18,1040.0
4806,route,33,20,841.0
4807,route,33,21,1222.0
4808,route,33,22,1772.0
4809,route,33,23,1480.0
4810,route,33,24,1451.0
4811,route,33,25,970.0
4812,route,33,26,1129.0
4813,route,33,28,1174.0
4814,route,33,29,1086.0
4815,route,33,30,1069.0
4816,route,33,31,795.0
4817,route,33,34,493.0
4818,route,33,35,1569.0
4819,route,33,38,192.0
4820,route,33,39,495.0
4821,route,33,41,1239.0
4822,route,33,42,1473.0
4823,route,33,45,1490.0
4824,route,33,46,1210.0
4825,route,34,1,424.0
4826,route,34,3,444.0
4827,route,34,4,471.0
4828,route,34,5,1370.0
4829,route,34,6,998.0
4830,route,34,7,969.0
4831,route,34,8,448.0
4832,route,34,9,674.0
4833,route,34,10,955.0
4834,route,34,11,304.0
4835,route,34,12,1180.0
4836,route,34,13,1670.0
4837,route,34,14,1180.0
4838,route,34,15,550.0
4839,route,34,16,674.0
4840,route,34,17,1039.0
4841,route,34,18,838.0
4842,route,34,20,1300.0
4843,route,34,21,778.0
4844,route,34,22,2082.0
4845,route,34,23,1910.0
4846,route,34,24,1880.0
4847,route,34,25,488.0
4848,route,34,26,1599.0
4849,route,34,29,1428.0
4850,route,34,30,1500.0
4851,route,34,31,1060.0
4852,route,34,33,493.0
4853,route,34,35,1167.0
4854,route,34,38,302.0
4855,route,34,41,917.0
4856,route,34,42,1898.0
4857,route,34,45,1090.0
4858,route,34,46,928.0
4859,route,35,1,745.0
4860,route,35,3,1500.0
4861,route,35,4,745.0
4862,route,35,5,200.0
4863,route,35,6,169.0
4864,route,35,7,199.0
4865,route,35,8,1370.0
4866,route,35,9,1065.0
4867,route,35,10,212.0
4868,route,35,11,1400.0
4869,route,35,13,2450.0
4870,route,35,15,938.0
4871,route,35,16,1087.0
4872,route,35,17,1008.0
4873,route,35,18,717.0
4874,route,35,19,1023.0
4875,route,35,20,2133.0
4876,route,35,21,416.0
4877,route,35,22,2393.0
4878,route,35,23,2560.0
4879,route,35,24,2541.0
4880,route,35,25,997.0
4881,route,35,26,2425.0
4882,route,35,28,2433.0
4883,route,35,29,1969.0
4884,route,35,30,2227.0
4885,route,35,31,1600.0
4886,route,35,33,1569.0
4887,route,35,34,1167.0
4888,route,35,37,4950.0
4889,route,35,38,1410.0
4890,route,35,40,1611.0
4891,route,35,41,402.0
4892,route,35,42,2547.0
4893,route,35,45,79.0
4894,route,35,46,486.0
4895,route,36,1,694.0
4896,route,36,4,481.0
4897,route,36,8,686.0
4898,route,36,13,1550.0
4899,route,36,15,1097.0
4900,route,36,17,220.0
4901,route,36,18,195.0
4902,route,36,31,691.0
4903,route,36,30,1319.0
4904,route,36,46,429.0
4905,route,37,1,4502.0
4906,route,37,2,2778.0
4907,route,37,3,3755.0
4908,route,37,5,5083.0
4909,route,37,8,3770.0
4910,route,37,10,4806.0
4911,route,37,11,3890.0
4912,route,37,12,4970.0
4913,route,37,13,2550.0
4914,route,37,17,3964.0
4915,route,37,18,4230.0
4916,route,37,20,2911.0
4917,route,37,22,2670.0
4918,route,37,23,2390.0
4919,route,37,24,2410.0
4920,route,37,26,2614.0
4921,route,37,27,2564.0
4922,route,37,30,2762.0
4923,route,37,31,3364.0
4924,route,37,35,4950.0
4925,route,37,42,2405.0
4926,route,38,1,693.0
4927,route,38,3,152.0
4928,route,38,4,669.0
4929,route,38,5,1610.0
4930,route,38,6,1240.0
4931,route,38,7,1220.0
4932,route,38,8,248.0
4933,route,38,9,955.0
4934,route,38,12,1430.0
4935,route,38,13,1390.0
4936,route,38,14,1430.0
4937,route,38,15,847.0
4938,route,38,16,953.0
4939,route,38,20,1020.0
4940,route,38,21,1050.0
4941,route,38,24,1618.0
4942,route,38,22,1891.0
4943,route,38,25,779.0
4944,route,38,26,1310.0
4945,route,38,28,1350.0
4946,route,38,30,1230.0
4947,route,38,31,882.0
4948,route,38,33,192.0
4949,route,38,34,302.0
4950,route,38,35,1410.0
4951,route,38,39,675.0
4952,route,38,40,1994.0
4953,route,38,41,1110.0
4954,route,38,42,1638.0
4955,route,38,45,1330.0
4956,route,39,1,1279.0
4957,route,39,3,527.0
4958,route,39,8,549.0
4959,route,39,11,665.0
4960,route,39,13,712.0
4961,route,39,18,1234.0
4962,route,39,20,346.0
4963,route,39,22,1367.0
4964,route,39,26,634.0
4965,route,39,29,694.0
4966,route,39,30,582.0
4967,route,39,31,564.0
4968,route,39,33,495.0
4969,route,39,38,675.0
4970,route,39,42,985.0
4971,route,40,1,1550.0
4972,route,40,5,1677.0
4973,route,40,6,1567.0
4974,route,40,7,1557.0
4975,route,40,8,2162.0
4976,route,40,9,1045.0
4977,route,40,10,1573.0
4978,route,40,11,2004.0
4979,route,40,12,1600.0
4980,route,40,15,1188.0
4981,route,40,16,1044.0
4982,route,40,18,2072.0
4983,route,40,19,1062.0
4984,route,40,21,1434.0
4985,route,40,25,1236.0
4986,route,40,35,1611.0
4987,route,40,38,1994.0
4988,route,40,45,1580.0
4989,route,41,1,556.0
4990,route,41,3,1173.0
4991,route,41,4,448.0
4992,route,41,5,560.0
4993,route,41,6,313.0
4994,route,41,7,309.0
4995,route,41,8,1019.0
4996,route,41,9,1063.0
4997,route,41,10,287.0
4998,route,41,11,1090.0
4999,route,41,12,423.0
5000,route,41,13,2047.0
5001,route,41,14,417.0
5002,route,41,15,896.0
5003,route,41,16,1082.0
5004,route,41,17,620.0
5005,route,41,18,314.0
5006,route,41,19,1021.0
5007,route,41,20,1733.0
5008,route,41,21,416.0
5009,route,41,23,2154.0
5010,route,41,25,928.0
5011,route,41,26,2021.0
5012,route,41,29,1560.0
5013,route,41,30,1819.0
5014,route,41,31,1197.0
5015,route,41,33,1239.0
5016,route,41,34,917.0
5017,route,41,35,402.0
5018,route,41,38,1110.0
5019,route,41,45,362.0
5020,route,41,46,96.0
5021,route,42,1,2124.0
5022,route,42,3,1493.0
5023,route,42,4,1953.0
5024,route,42,5,2680.0
5025,route,42,6,2440.0
5026,route,42,8,1452.0
5027,route,42,10,2401.0
5028,route,42,12,2567.0
5029,route,42,13,337.0
5030,route,42,17,1578.0
5031,route,42,18,1830.0
5032,route,42,20,644.0
5033,route,42,22,671.0
5034,route,42,26,446.0
5035,route,42,27,352.0
5036,route,42,28,370.0
5037,route,42,29,586.0
5038,route,42,30,406.0
5039,route,42,31,954.0
5040,route,42,33,1473.0
5041,route,42,35,2547.0
5042,route,42,34,1898.0
5043,route,42,37,2405.0
5044,route,42,38,1638.0
5045,route,42,39,985.0
5046,route,42,46,2062.0
5047,route,43,1,1540.0
5048,route,43,3,795.0
5049,route,43,8,810.0
5050,route,43,11,933.0
5051,route,43,12,2131.0
5052,route,43,13,450.0
5053,route,43,17,1296.0
5054,route,43,18,1434.0
5055,route,43,20,110.0
5056,route,43,22,1215.0
5057,route,43,23,750.0
5058,route,43,24,720.0
5059,route,43,26,367.0
5060,route,43,29,601.0
5061,route,43,30,364.0
5062,route,43,31,638.0
5063,route,44,8,549.0
5064,route,44,13,708.0
5065,route,44,20,369.0
5066,route,44,31,303.0
5067,route,45,1,667.0
5068,route,45,3,1430.0
5069,route,45,4,674.0
5070,route,45,5,278.0
5071,route,45,6,91.0
5072,route,45,7,120.0
5073,route,45,8,1300.0
5074,route,45,9,995.0
5075,route,45,10,135.0
5076,route,45,11,1320.0
5077,route,45,12,93.0
5078,route,45,13,2390.0
5079,route,45,14,94.0
5080,route,45,15,863.0
5081,route,45,16,1020.0
5082,route,45,17,977.0
5083,route,45,18,676.0
5084,route,45,19,953.0
5085,route,45,20,2070.0
5086,route,45,21,338.0
5087,route,45,22,2370.0
5088,route,45,23,2510.0
5089,route,45,25,922.0
5090,route,45,26,2360.0
5091,route,45,29,1920.0
5092,route,45,30,2170.0
5093,route,45,31,1550.0
5094,route,45,32,114.0
5095,route,45,33,1490.0
5096,route,45,34,1090.0
5097,route,45,35,79.0
5098,route,45,38,1330.0
5099,route,45,40,1580.0
5100,route,45,41,362.0
5101,route,45,46,727.0
5102,route,46,1,596.0
5103,route,46,3,1140.0
5104,route,46,4,456.0
5105,route,46,5,629.0
5106,route,46,6,408.0
5107,route,46,7,405.0
5108,route,46,8,986.0
5109,route,46,9,1130.0
5110,route,46,10,383.0
5111,route,46,11,1080.0
5112,route,46,12,507.0
5113,route,46,13,1970.0
5114,route,46,14,500.0
5115,route,46,15,958.0
5116,route,46,16,1150.0
5117,route,46,17,526.0
5118,route,46,18,234.0
5119,route,46,19,1090.0
5120,route,46,20,1670.0
5121,route,46,21,501.0
5122,route,46,22,1920.0
5123,route,46,23,2070.0
5124,route,46,24,2056.0
5125,route,46,25,985.0
5126,route,46,26,1950.0
5127,route,46,28,1954.0
5128,route,46,29,1480.0
5129,route,46,30,1740.0
5130,route,46,31,1120.0
5131,route,46,32,503.0
5132,route,46,33,1210.0
5133,route,46,34,928.0
5134,route,46,35,486.0
5135,route,46,36,429.0
5136,route,46,41,96.0
5137,route,46,42,2062.0
5138,route,46,45,727.0
5139,route,1,47,740.0
5140,route,1,49,4198.0
5141,route,1,51,4381.0
5142,route,1,52,4600.0
5143,route,1,54,6832.0
5144,route,1,58,7581.0
5145,route,1,60,3926.0
5146,route,1,67,7640.0
5147,route,1,68,5021.0
5148,route,1,70,4387.0
5149,route,1,74,4322.0
5150,route,1,76,4677.0
5151,route,1,79,4412.0
5152,route,1,80,4782.0
5153,route,1,83,516.0
5154,route,1,84,4086.0
5155,route,1,85,994.0
5156,route,1,99,1910.0
5157,route,1,106,7442.0
5158,route,1,122,7133.0
5159,route,1,126,8434.0
5160,route,1,131,4745.0
5161,route,1,132,4663.0
5162,route,1,133,5015.0
5163,route,1,134,3189.0
5164,route,1,135,4712.0
5165,route,1,136,1331.0
5166,route,1,137,1183.0
5167,route,1,138,224.0
5168,route,1,147,527.0
5169,route,1,148,1026.0
5170,route,1,149,2167.0
5171,route,1,150,759.0
5172,route,1,151,1894.0
5173,route,1,152,749.0
5174,route,1,153,831.0
5175,route,1,161,5742.0
5176,route,1,168,4667.0
5177,route,1,178,226.0
5178,route,1,180,883.0
5179,route,1,181,1834.0
5180,route,1,182,331.0
5181,route,1,183,374.0
5182,route,1,184,432.0
5183,route,1,185,691.0
5184,route,1,186,719.0
5185,route,1,187,484.0
5186,route,1,188,1266.0
5187,route,1,189,670.0
5188,route,1,190,591.0
5189,route,1,193,820.0
5190,route,1,194,672.0
5191,route,1,195,1556.0
5192,route,1,198,4493.0
5193,route,1,202,4089.0
5194,route,1,208,726.0
5195,route,1,209,596.0
5196,route,1,210,867.0
5197,route,1,211,647.0
5198,route,1,218,2113.0
5199,route,1,220,1599.0
5200,route,1,221,1145.0
5201,route,1,224,5834.0
5202,route,1,225,1120.0
5203,route,1,227,452.0
5204,route,1,236,1800.0
5205,route,1,237,1718.0
5206,route,1,238,515.0
5207,route,1,239,270.0
5208,route,1,240,902.0
5209,route,1,241,1437.0
5210,route,1,242,619.0
5211,route,1,243,1632.0
5212,route,1,244,2086.0
5213,route,1,245,1203.0
5214,route,1,246,1363.0
5215,route,1,263,1181.0
5216,route,1,264,151.0
5217,route,1,265,134.0
5218,route,1,268,322.0
5219,route,1,269,712.0
5220,route,1,270,550.0
5221,route,1,277,241.0
5222,route,1,280,1988.0
5223,route,1,281,447.0
5224,route,1,283,852.0
5225,route,1,288,780.0
5226,route,1,291,858.0
5227,route,1,293,1701.0
5228,route,1,295,562.0
5229,route,1,296,480.0
5230,route,1,297,1936.0
5231,route,1,301,565.0
5232,route,1,305,304.0
5233,route,1,306,1370.0
5234,route,1,307,794.0
5235,route,1,312,745.0
5236,route,1,359,533.0
5237,route,1,360,2104.0
5238,route,1,362,743.0
5239,route,1,363,316.0
5240,route,1,364,499.0
5241,route,1,365,918.0
5242,route,1,367,1084.0
5243,route,1,369,1359.0
5244,route,1,371,448.0
5245,route,1,372,1137.0
5246,route,1,373,191.0
5247,route,1,374,106.0
5248,route,1,375,258.0
5249,route,1,378,363.0
5250,route,1,379,433.0
5251,route,1,382,350.0
5252,route,1,383,1123.0
5253,route,1,385,953.0
5254,route,1,386,577.0
5255,route,1,387,509.0
5256,route,1,389,1468.0
5257,route,1,392,351.0
5258,route,1,394,801.0
5259,route,1,395,641.0
5260,route,1,396,306.0
5261,route,1,397,153.0
5262,route,1,398,340.0
5263,route,1,402,502.0
5264,route,1,403,1593.0
5265,route,1,406,147.0
5266,route,1,408,633.0
5267,route,1,410,447.0
5268,route,1,411,302.0
5269,route,1,412,708.0
5270,route,1,415,1104.0
5271,route,1,416,272.0
5272,route,1,417,1726.0
5273,route,1,418,1318.0
5274,route,1,420,1424.0
5275,route,1,421,214.0
5276,route,1,422,1692.0
5277,route,1,429,152.0
5278,route,1,430,250.0
5279,route,1,431,588.0
5280,route,1,434,2013.0
5281,route,1,435,529.0
5282,route,1,437,951.0
5283,route,1,438,793.0
5284,route,1,441,164.0
5285,route,1,445,445.0
5286,route,1,447,631.0
5287,route,1,448,357.0
5288,route,1,450,775.0
5289,route,1,525,143.0
5290,route,1,527,960.0
5291,route,1,528,330.0
5292,route,1,529,237.0
5293,route,1,530,376.0
5294,route,1,531,398.0
5295,route,1,563,2364.0
5296,route,1,571,300.0
5297,route,1,573,1390.0
5298,route,1,574,1299.0
5299,route,1,575,1274.0
5300,route,1,576,933.0
5301,route,1,577,1488.0
5302,route,1,578,1281.0
5303,route,1,580,1008.0
5304,route,1,581,659.0
5305,route,1,582,730.0
5306,route,1,584,4178.0
5307,route,1,592,1698.0
5308,route,1,600,1861.0
5309,route,1,602,1638.0
5310,route,1,609,692.0
5311,route,1,610,146.0
5312,route,1,611,765.0
5313,route,1,612,714.0
5314,route,1,613,597.0
5315,route,1,614,238.0
5316,route,1,615,456.0
5317,route,1,616,83.0
5318,route,1,617,366.0
5319,route,1,618,171.0
5320,route,1,619,432.0
5321,route,1,620,645.0
5322,route,1,621,240.0
5323,route,1,622,369.0
5324,route,1,623,684.0
5325,route,1,624,79.0
5326,route,1,625,266.0
5327,route,1,626,443.0
5328,route,1,627,197.0
5329,route,1,628,507.0
5330,route,1,629,323.0
5331,route,1,630,567.0
5332,route,1,631,227.0
5333,route,1,632,700.0
5334,route,1,633,252.0
5335,route,1,634,208.0
5336,route,1,883,1301.0
5337,route,1,947,840.0
5338,route,2,149,1538.0
5339,route,2,159,260.0
5340,route,2,217,3368.0
5341,route,2,884,1366.0
5342,route,2,886,1579.0
5343,route,2,1092,397.0
5344,route,2,1093,722.0
5345,route,2,1094,618.0
5346,route,2,1095,159.0
5347,route,2,1096,1188.0
5348,route,2,1097,327.0
5349,route,2,1098,252.0
5350,route,2,1099,59.0
5351,route,2,1100,117.0
5352,route,2,1101,194.0
5353,route,2,1102,569.0
5354,route,2,1103,287.0
5355,route,2,1104,219.0
5356,route,2,1105,317.0
5357,route,2,1106,537.0
5358,route,2,1107,546.0
5359,route,2,1108,766.0
5360,route,2,1109,624.0
5361,route,2,1110,555.0
5362,route,2,1111,440.0
5363,route,2,1112,763.0
5364,route,2,1113,391.0
5365,route,2,1114,125.0
5366,route,2,2658,1950.0
5367,route,3,47,1357.0
5368,route,3,48,1869.0
5369,route,3,49,4901.0
5370,route,3,50,4921.0
5371,route,3,52,5294.0
5372,route,3,70,5074.0
5373,route,3,99,1671.0
5374,route,3,136,748.0
5375,route,3,147,1209.0
5376,route,3,149,1712.0
5377,route,3,150,359.0
5378,route,3,151,1193.0
5379,route,3,178,1030.0
5380,route,3,180,922.0
5381,route,3,182,558.0
5382,route,3,183,957.0
5383,route,3,184,919.0
5384,route,3,185,650.0
5385,route,3,186,189.0
5386,route,3,187,722.0
5387,route,3,188,618.0
5388,route,3,189,1032.0
5389,route,3,190,972.0
5390,route,3,193,773.0
5391,route,3,194,427.0
5392,route,3,195,809.0
5393,route,3,208,1284.0
5394,route,3,227,446.0
5395,route,3,239,952.0
5396,route,3,240,1660.0
5397,route,3,244,1477.0
5398,route,3,265,681.0
5399,route,3,268,875.0
5400,route,3,269,1364.0
5401,route,3,271,1373.0
5402,route,3,273,341.0
5403,route,3,277,708.0
5404,route,3,278,274.0
5405,route,3,280,1402.0
5406,route,3,281,1072.0
5407,route,3,362,814.0
5408,route,3,365,945.0
5409,route,3,368,419.0
5410,route,3,371,389.0
5411,route,3,375,1053.0
5412,route,3,389,755.0
5413,route,3,395,1103.0
5414,route,3,403,1562.0
5415,route,3,416,625.0
5416,route,3,422,887.0
5417,route,3,429,881.0
5418,route,3,430,664.0
5419,route,3,431,463.0
5420,route,3,444,890.0
5421,route,3,549,992.0
5422,route,3,605,1238.0
5423,route,3,883,812.0
5424,route,3,909,1298.0
5425,route,3,929,508.0
5426,route,3,1274,917.0
5427,route,4,47,641.0
5428,route,4,49,4168.0
5429,route,4,83,723.0
5430,route,4,86,1756.0
5431,route,4,99,1698.0
5432,route,4,147,461.0
5433,route,4,149,1967.0
5434,route,4,150,614.0
5435,route,4,178,328.0
5436,route,4,180,1042.0
5437,route,4,182,200.0
5438,route,4,183,230.0
5439,route,4,184,249.0
5440,route,4,185,490.0
5441,route,4,186,621.0
5442,route,4,187,272.0
5443,route,4,189,476.0
5444,route,4,190,395.0
5445,route,4,239,484.0
5446,route,4,240,905.0
5447,route,4,269,632.0
5448,route,4,277,402.0
5449,route,4,281,337.0
5450,route,4,296,526.0
5451,route,4,363,470.0
5452,route,4,375,438.0
5453,route,4,397,265.0
5454,route,4,416,391.0
5455,route,4,421,417.0
5456,route,4,430,390.0
5457,route,4,438,740.0
5458,route,4,445,649.0
5459,route,4,549,598.0
5460,route,4,609,683.0
5461,route,4,627,109.0
5462,route,4,632,704.0
5463,route,4,633,174.0
5464,route,4,1115,242.0
5465,route,4,1116,130.0
5466,route,4,1274,613.0
5467,route,4,1295,693.0
5468,route,5,47,445.0
5469,route,5,48,2505.0
5470,route,5,49,3254.0
5471,route,5,50,3272.0
5472,route,5,51,3436.0
5473,route,5,52,3656.0
5474,route,5,54,6682.0
5475,route,5,58,6645.0
5476,route,5,60,2982.0
5477,route,5,61,7952.0
5478,route,5,64,6716.0
5479,route,5,67,7288.0
5480,route,5,68,4079.0
5481,route,5,70,3445.0
5482,route,5,73,3637.0
5483,route,5,74,3398.0
5484,route,5,76,3732.0
5485,route,5,78,309.0
5486,route,5,79,3468.0
5487,route,5,80,3838.0
5488,route,5,83,1250.0
5489,route,5,84,3143.0
5490,route,5,85,254.0
5491,route,5,87,3576.0
5492,route,5,91,2885.0
5493,route,5,92,3492.0
5494,route,5,94,3273.0
5495,route,5,96,3058.0
5496,route,5,99,2090.0
5497,route,5,106,6501.0
5498,route,5,110,4740.0
5499,route,5,122,6808.0
5500,route,5,132,4805.0
5501,route,5,136,2276.0
5502,route,5,146,5475.0
5503,route,5,147,495.0
5504,route,5,149,2529.0
5505,route,5,152,342.0
5506,route,5,161,4798.0
5507,route,5,163,413.0
5508,route,5,177,3658.0
5509,route,5,178,727.0
5510,route,5,180,1736.0
5511,route,5,181,2510.0
5512,route,5,183,750.0
5513,route,5,184,816.0
5514,route,5,185,1252.0
5515,route,5,186,1551.0
5516,route,5,187,1044.0
5517,route,5,189,857.0
5518,route,5,190,858.0
5519,route,5,198,3550.0
5520,route,5,202,3182.0
5521,route,5,208,1251.0
5522,route,5,217,2406.0
5523,route,5,218,2136.0
5524,route,5,220,1696.0
5525,route,5,221,772.0
5526,route,5,225,1697.0
5527,route,5,237,2063.0
5528,route,5,238,468.0
5529,route,5,239,1010.0
5530,route,5,241,1650.0
5531,route,5,242,334.0
5532,route,5,269,394.0
5533,route,5,281,638.0
5534,route,5,283,145.0
5535,route,5,293,1742.0
5536,route,5,296,473.0
5537,route,5,307,153.0
5538,route,5,312,1490.0
5539,route,5,360,2608.0
5540,route,5,363,738.0
5541,route,5,375,818.0
5542,route,5,415,1424.0
5543,route,5,417,2354.0
5544,route,5,420,2270.0
5545,route,5,421,901.0
5546,route,5,435,547.0
5547,route,5,438,264.0
5548,route,5,445,1221.0
5549,route,5,515,2387.0
5550,route,5,573,1654.0
5551,route,5,574,1585.0
5552,route,5,578,1644.0
5553,route,5,599,2008.0
5554,route,5,600,1887.0
5555,route,5,605,2593.0
5556,route,5,608,274.0
5557,route,5,852,3385.0
5558,route,5,1053,200.0
5559,route,5,1059,432.0
5560,route,5,1081,91.0
5561,route,5,1082,148.0
5562,route,5,1083,196.0
5563,route,5,1084,61.0
5564,route,5,1085,109.0
5565,route,5,1086,70.0
5566,route,5,1087,332.0
5567,route,5,1088,45.0
5568,route,5,1089,151.0
5569,route,5,1090,127.0
5570,route,5,1091,213.0
5571,route,5,1764,2291.0
5572,route,5,2095,261.0
5573,route,6,47,347.0
5574,route,6,49,3622.0
5575,route,6,83,921.0
5576,route,6,85,460.0
5577,route,6,147,210.0
5578,route,6,148,451.0
5579,route,6,149,2351.0
5580,route,6,150,1176.0
5581,route,6,152,277.0
5582,route,6,178,361.0
5583,route,6,180,1391.0
5584,route,6,182,785.0
5585,route,6,183,429.0
5586,route,6,184,514.0
5587,route,6,185,963.0
5588,route,6,186,1206.0
5589,route,6,187,735.0
5590,route,6,188,1665.0
5591,route,6,189,639.0
5592,route,6,190,609.0
5593,route,6,194,1068.0
5594,route,6,208,977.0
5595,route,6,209,879.0
5596,route,6,217,2754.0
5597,route,6,225,1429.0
5598,route,6,227,910.0
5599,route,6,237,1886.0
5600,route,6,238,160.0
5601,route,6,239,663.0
5602,route,6,240,327.0
5603,route,6,241,1507.0
5604,route,6,243,2068.0
5605,route,6,244,2388.0
5606,route,6,265,681.0
5607,route,6,268,493.0
5608,route,6,269,281.0
5609,route,6,277,799.0
5610,route,6,281,336.0
5611,route,6,283,288.0
5612,route,6,291,283.0
5613,route,6,305,435.0
5614,route,6,307,219.0
5615,route,6,363,400.0
5616,route,6,375,472.0
5617,route,6,379,405.0
5618,route,6,395,527.0
5619,route,6,397,425.0
5620,route,6,421,549.0
5621,route,6,429,463.0
5622,route,6,430,819.0
5623,route,6,437,376.0
5624,route,6,441,413.0
5625,route,6,445,881.0
5626,route,6,599,1946.0
5627,route,6,600,1826.0
5628,route,6,620,452.0
5629,route,6,1064,139.0
5630,route,6,1066,176.0
5631,route,7,47,359.0
5632,route,7,78,452.0
5633,route,7,83,893.0
5634,route,7,85,487.0
5635,route,7,138,716.0
5636,route,7,147,204.0
5637,route,7,149,2343.0
5638,route,7,150,1154.0
5639,route,7,152,296.0
5640,route,7,163,809.0
5641,route,7,178,331.0
5642,route,7,182,760.0
5643,route,7,183,410.0
5644,route,7,184,498.0
5645,route,7,185,946.0
5646,route,7,186,1181.0
5647,route,7,187,717.0
5648,route,7,189,633.0
5649,route,7,190,599.0
5650,route,7,193,1008.0
5651,route,7,208,954.0
5652,route,7,227,885.0
5653,route,7,238,143.0
5654,route,7,239,634.0
5655,route,7,240,356.0
5656,route,7,264,612.0
5657,route,7,265,652.0
5658,route,7,268,472.0
5659,route,7,269,296.0
5660,route,7,281,322.0
5661,route,7,283,318.0
5662,route,7,291,313.0
5663,route,7,305,413.0
5664,route,7,307,248.0
5665,route,7,362,895.0
5666,route,7,363,372.0
5667,route,7,373,408.0
5668,route,7,374,522.0
5669,route,7,375,444.0
5670,route,7,379,390.0
5671,route,7,395,523.0
5672,route,7,396,248.0
5673,route,7,397,395.0
5674,route,7,398,859.0
5675,route,7,406,693.0
5676,route,7,412,705.0
5677,route,7,416,816.0
5678,route,7,421,520.0
5679,route,7,429,436.0
5680,route,7,430,789.0
5681,route,7,431,960.0
5682,route,7,435,273.0
5683,route,7,437,406.0
5684,route,7,438,298.0
5685,route,7,445,852.0
5686,route,7,447,478.0
5687,route,7,525,468.0
5688,route,7,526,589.0
5689,route,7,527,437.0
