Id,Label,Properties:type_string,Properties:code_string,Properties:icao_string,Properties:desc_string,Properties:region_string,Properties:runways_int,Properties:longest_int,Properties:elev_int,Properties:country_string,Properties:city_string,Properties:lat_double,Properties:lon_double
191,airport,airport,HRO,KHRO,"Harrison, Boone County Airport",US-AR,1.0,6161.0,1365.0,US,Harrison,36.2615013122559,-93.1547012329102
192,airport,airport,SLN,KSLN,Salina Municipal Airport,US-KS,4.0,12300.0,1288.0,US,Salina,38.7910003662109,-97.6521987915039
193,airport,airport,OMA,KOMA,Eppley Airfield,US-NE,3.0,9502.0,984.0,US,Omaha,41.3031997680664,-95.8940963745117
194,airport,airport,TUL,KTUL,Tulsa International Airport,US-OK,3.0,9999.0,677.0,US,Tulsa,36.1983985900879,-95.8880996704102
195,airport,airport,PVR,MMPR,"Puerto Vallarta, Licenciado Gustavo Diaz Ordaz International Airport",MX-JAL,1.0,10171.0,23.0,MX,Puerto Vallarta,20.6800994873047,-105.253997802734
196,airport,airport,OGG,PHOG,"Maui, Kahului Airport",US-HI,2.0,6995.0,54.0,US,Kahului,20.8985996246338,-156.429992675781
197,airport,airport,MCY,YBSU,Sunshine Coast Airport,AU-QLD,2.0,5896.0,15.0,AU,Maroochydore,-26.6033000946,153.091003418
198,airport,airport,DUS,EDDL,Dusseldorf International Airport,DE-NW,2.0,9842.0,147.0,DE,Dusseldorf,51.2895011901855,6.76677989959717
199,airport,airport,GUM,PGUM,Antonio B. Won Pat International Airport,GU-U-A,2.0,10015.0,298.0,GU,Hagta,13.4834003448,144.796005249
200,airport,airport,TXL,EDDT,"Berlin, Tegel International Airport *Closed*",DE-BE,2.0,9918.0,122.0,DE,Berlin,52.5597000122,13.2876996994
201,airport,airport,CMB,VCBI,"Colombo, Bandaranaike International Airport",LK-1,1.0,10991.0,30.0,LK,Colombo,7.1807599067688,79.8841018676758
202,airport,airport,LIS,LPPT,Lisbon Portela Airport,PT-11,1.0,12484.0,374.0,PT,Lisbon,38.7812995911,-9.13591957092
203,airport,airport,GIB,LXGB,Gibraltar Airport,GI-U-A,1.0,6000.0,15.0,GI,Gibraltar,36.1511993408,-5.34965991974
204,airport,airport,TUN,DTTA,Tunis Carthage International Airport,TN-11,2.0,10499.0,22.0,TN,Tunis,36.851001739502,10.2271995544434
205,airport,airport,TPE,RCTP,Taiwan Taoyuan International Airport,TW-TAO,2.0,12008.0,106.0,TW,Taipei,25.0776996612549,121.233001708984
206,airport,airport,LTN,EGGW,London Luton Airport,GB-ENG,1.0,7086.0,526.0,UK,London,51.874698638916,-0.368333011865616
207,airport,airport,KTM,VNKT,"Kathmandu, Tribhuvan International Airport",NP-BA,1.0,10007.0,4390.0,NP,Kathmandu,27.6965999603,85.3591003418
208,airport,airport,NAS,MYNN,"Nassau, Lynden Pindling International Airport",BS-NP,2.0,11353.0,16.0,BS,Nassau,25.0389995575,-77.4662017822
209,airport,airport,FPO,MYGF,"Freeport, Grand Bahama International Airport",BS-FP,1.0,11019.0,7.0,BS,Freeport,26.5587005615,-78.695602417
210,airport,airport,GGT,MYEF,"George Town, Exuma International Airport",BS-EX,1.0,7051.0,9.0,BS,George Town,23.5625991821,-75.8779983521
211,airport,airport,EYW,KEYW,Key West International Airport,US-FL,1.0,4801.0,3.0,US,Key West,24.5561008453369,-81.7595977783203
212,airport,airport,FUK,RJFF,Fukuoka Airport,JP-40,1.0,9186.0,32.0,JP,Fukuoka,33.5858993530273,130.45100402832
213,airport,airport,KIX,RJBB,"Osaka, Kansai International Airport",JP-27,2.0,13123.0,26.0,JP,Osaka,34.4272994995117,135.244003295898
214,airport,airport,CTS,RJCC,"Sapporo, New Chitose Airport",JP-01,2.0,9840.0,82.0,JP,Sapporo,42.7751998901367,141.692001342773
215,airport,airport,JED,OEJN,King Abdulaziz International Airport,SA-02,3.0,13123.0,48.0,SA,Jeddah,21.679599762,39.15650177
216,airport,airport,MCT,OOMS,Muscat International Airport,OM-MA,2.0,11775.0,48.0,OM,Muscat,23.5932998657227,58.2844009399414
217,airport,airport,KEF,BIKF,"Reykjavik, Keflavik International Airport",IS-2,2.0,10056.0,171.0,IS,Reykjavik,63.9850006103516,-22.6056003570557
218,airport,airport,BGI,TBPB,"Bridgetown, Sir Grantley Adams International Airport",BB-01,1.0,11000.0,169.0,BB,Bridgetown,13.0746002197,-59.4925003052
219,airport,airport,ANU,TAPA,V.C. Bird International Airport,AG-03,1.0,9003.0,62.0,AG,St. George,17.1367,-61.792702
220,airport,airport,STT,TIST,"St. Thomas, Cyril E. King Airport",VI-U-A,1.0,7000.0,23.0,VI,Charlotte Amalie,18.3372993469238,-64.9733963012695
221,airport,airport,BDA,TXKF,"Bermuda, L.F. Wade International International Airport",BM-U-A,1.0,9713.0,12.0,BM,Hamilton,32.3639984130859,-64.6787033081055
222,airport,airport,TAB,TTCP,Tobago-Crown Point Airport,TT-WTO,1.0,9002.0,38.0,TT,Scarborough,11.1497001647949,-60.8321990966797
223,airport,airport,POS,TTPP,"Port of Spain, Piarco International Airport",TT-TUP,1.0,10500.0,58.0,TT,Port of Spain,10.5953998565674,-61.3372001647949
224,airport,airport,LOS,DNMM,"Lagos,Murtala Muhammed International Airport",NG-LA,1.0,11153.0,135.0,NG,Lagos,6.57737016677856,3.32116007804871
225,airport,airport,MBJ,MKJS,"Montego Bay, Sangster International Airport",JM-08,1.0,8735.0,4.0,JM,Montego Bay,18.5037002563477,-77.9133987426758
226,airport,airport,HRE,FVHA,Harare International Airport,ZW-HA,1.0,15502.0,4887.0,ZW,Harare,-17.9318008422852,31.0928001403809
227,airport,airport,LIT,KLIT,"Little Rock, Bill and Hillary Clinton National Airport/Adams Field",US-AR,3.0,8273.0,262.0,US,Little Rock,34.7294006348,-92.2242965698
228,airport,airport,LPA,GCLP,Gran Canaria Airport,ES-CN,2.0,10171.0,78.0,ES,Gran Canaria,27.9319000244141,-15.3865995407104
229,airport,airport,SOU,EGHI,Southampton Airport,GB-ENG,1.0,5653.0,44.0,UK,Southampton,50.9502983093262,-1.35679996013641
230,airport,airport,PMI,LEPA,Palma De Mallorca Airport,ES-PM,2.0,10728.0,27.0,ES,Palma De Mallorca,39.551700592,2.73881006241
231,airport,airport,ADL,YPAD,Adelaide International Airport,AU-SA,2.0,10171.0,20.0,AU,Adelaide,-34.9449996948242,138.531005859375
232,airport,airport,DRW,YPDN,Darwin International Airport,AU-NT,2.0,11004.0,103.0,AU,Darwin,-12.4146995544434,130.876998901367
233,airport,airport,CUR,TNCC,"Curacao, Hato International Airport",CW-U-A,1.0,11188.0,29.0,CW,Curacao,12.1888999939,-68.9598007202
234,airport,airport,DPS,WADD,Bali - Ngurah Rai International Airport,ID-BA,2.0,9790.0,14.0,ID,Denpasar,-8.74816989898682,115.166999816895
235,airport,airport,CGK,WIII,Soekarno-Hatta International Airport,ID-BT,2.0,12008.0,34.0,ID,Jakarta,-6.1255698204,106.65599823
236,airport,airport,BON,TNCB,"Bonaire, Flamingo International Airport",BQ-U-A,1.0,9449.0,20.0,BQ,Kralendijk,12.1309995651245,-68.2685012817383
237,airport,airport,AUA,TNCA,"Aruba, Queen Beatrix International Airport",AW-U-A,1.0,9000.0,60.0,AW,Oranjestad,12.5013999938965,-70.0151977539062
238,airport,airport,ORF,KORF,Norfolk International Airport,US-VA,2.0,9001.0,26.0,US,Norfolk,36.8945999145508,-76.2012023925781
239,airport,airport,JAX,KJAX,Jacksonville International Airport,US-FL,2.0,10000.0,30.0,US,Jacksonville,30.4941005706787,-81.6878967285156
240,airport,airport,PVD,KPVD,"Providence, Theodore Francis Green State Airport",US-RI,2.0,7166.0,55.0,US,Providence,41.7326011657715,-71.4204025268555
241,airport,airport,PUJ,MDPC,Punta Cana International Airport,DO-11,1.0,10171.0,47.0,DO,Punta Cana,18.5673999786,-68.3634033203
242,airport,airport,MDT,KMDT,Harrisburg International Airport,US-PA,2.0,10001.0,310.0,US,Harrisburg,40.1935005188,-76.7633972168
243,airport,airport,SJO,MROC,"San Jose, Juan Santamaria International Airport",CR-A,1.0,9882.0,3021.0,CR,San Jose,9.99386024475098,-84.2088012695312
244,airport,airport,SMF,KSMF,Sacramento International Airport,US-CA,2.0,8601.0,27.0,US,Sacramento,38.6954002380371,-121.591003417969
245,airport,airport,RTB,MHRO,"Coxen Hole, Juan Manuel Galvez International Airport",HN-IB,1.0,7349.0,18.0,HN,Roatan Island,16.3167991638184,-86.5230026245117
246,airport,airport,TGU,MHTG,"Tegucigalpa, Toncontin International Airport",HN-FM,1.0,6112.0,3294.0,HN,Tegucigalpa,14.0608997344971,-87.2172012329102
247,airport,airport,LXR,HELX,Luxor International Airport,EG-KN,1.0,9843.0,294.0,EG,Luxor,25.670999527,32.7066001892
248,airport,airport,RIX,EVRA,Riga International Airport,LV-RIX,1.0,10499.0,36.0,LV,Riga,56.9235992431641,23.9710998535156
249,airport,airport,RUH,OERK,"Riyadh, King Khaled International Airport",SA-01,2.0,13796.0,2049.0,SA,Riyadh,24.9575996398926,46.6987991333008
250,airport,airport,CAN,ZGGG,Guangzhou Baiyun International Airport,CN-44,2.0,12467.0,50.0,CN,Guangzhou,23.3924007415771,113.299003601074
251,airport,airport,AGP,LEMG,Malaga Airport,ES-AN,2.0,10500.0,53.0,ES,Malaga,36.6749000549316,-4.49911022186279
252,airport,airport,FNC,LPMA,"Funchal, Madeira Airport",PT-30,1.0,9110.0,192.0,PT,Funchal,32.6978988647461,-16.7744998931885
253,airport,airport,LBA,EGNM,Leeds Bradford Airport,GB-ENG,1.0,7382.0,681.0,UK,Leeds,53.8658981323242,-1.66057002544403
254,airport,airport,ABZ,EGPD,Aberdeen Dyce Airport,GB-SCT,4.0,6001.0,215.0,UK,Aberdeen,57.2019004821777,-2.19777989387512
255,airport,airport,AYT,LTAI,Antalya International Airport,TR-07,3.0,11155.0,177.0,TR,Antalya,36.8987007141113,30.800500869751
256,airport,airport,ISB,OPRN,"Islamabad, Benazir Bhutto International Airport",PK-IS,1.0,10785.0,1668.0,PK,Islamabad,33.61669921875,73.0991973876953
257,airport,airport,JER,EGJJ,Jersey Airport,JE-U-A,1.0,5597.0,277.0,JE,Saint Helier,49.2079010009766,-2.1955099105835
258,airport,airport,ZTH,LGZA,"Zakynthos, Dionysios Solomos Airport",GR-21,1.0,7310.0,15.0,GR,Zakynthos,37.7509002685547,20.8843002319336
259,airport,airport,RHO,LGRP,"Rhodes, Diagoras Airport",GR-81,1.0,10846.0,17.0,GR,Rhodes,36.4053993225098,28.0862007141113
260,airport,airport,BRS,EGGD,Bristol International Airport,GB-ENG,1.0,6598.0,622.0,UK,Bristol,51.3827018737793,-2.7190899848938
261,airport,airport,NCL,EGNT,Newcastle Airport,GB-ENG,1.0,7642.0,266.0,UK,Newcastle,55.0374984741211,-1.69166994094849
262,airport,airport,GCI,EGJB,Guernsey Airport,GG-U-A,1.0,4800.0,336.0,GG,Saint Peter Port,49.435001373291,-2.60196995735168
263,airport,airport,COS,KCOS,City of Colorado Springs Municipal Airport,US-CO,3.0,13501.0,6187.0,US,Colorado Springs,38.8058013916016,-104.700996398926
264,airport,airport,HSV,KHSV,Huntsville International Carl T Jones Field,US-AL,2.0,12600.0,629.0,US,Huntsville,34.6371994018555,-86.7751007080078
265,airport,airport,BHM,KBHM,Birmingham-Shuttlesworth International Airport,US-AL,2.0,10000.0,650.0,US,Birmingham,33.56290054,-86.75350189
266,airport,airport,YQB,CYQB,Quebec Jean Lesage International Airport,CA-QC,2.0,9000.0,244.0,CA,Quebec City,46.7910995483,-71.3933029175
267,airport,airport,RAP,KRAP,Rapid City Regional Airport,US-SD,2.0,8701.0,3204.0,US,Rapid City,44.0452995300293,-103.056999206543
268,airport,airport,SDF,KSDF,Louisville International Standiford Field,US-KY,3.0,10850.0,501.0,US,Louisville,38.1744003295898,-85.7360000610352
269,airport,airport,BUF,KBUF,Buffalo Niagara International Airport,US-NY,2.0,8102.0,728.0,US,Buffalo,42.94049835,-78.73220062
270,airport,airport,SHV,KSHV,Shreveport Regional Airport,US-LA,2.0,8351.0,258.0,US,Shreveport,32.4466018676758,-93.8255996704102
271,airport,airport,BOI,KBOI,Boise Air Terminal/Gowen field,US-ID,3.0,10000.0,2871.0,US,Boise,43.56439972,-116.2229996
272,airport,airport,LIH,PHLI,"Kuai, Lihue Airport",US-HI,2.0,6500.0,153.0,US,Lihue,21.9759998321533,-159.339004516602
273,airport,airport,LBB,KLBB,Lubbock Preston Smith International Airport,US-TX,3.0,11500.0,3282.0,US,Lubbock,33.6636009216309,-101.822998046875
274,airport,airport,EIN,EHEH,Eindhoven Airport,NL-NB,1.0,9843.0,74.0,NL,Eindhoven,51.4500999451,5.37452983856
275,airport,airport,SVQ,LEZL,Sevilla Airport,ES-AN,1.0,11024.0,112.0,ES,Sevilla,37.4179992675781,-5.8931097984314
276,airport,airport,BSL,LFSB,EuroAirport Basle-Mulhouse-Freiburg Airport (BSL/MLH/EAP),FR-A,2.0,12795.0,885.0,FR,Basle,47.5895996094,7.52991008759
277,airport,airport,ECP,KECP,Northwest Florida Beaches International Airport,US-FL,1.0,10000.0,69.0,US,Panama City Beach,30.3417,-85.7973
278,airport,airport,HRL,KHRL,"Harlingen, Valley International Airport",US-TX,3.0,8301.0,36.0,US,Harlingen,26.2285003662109,-97.6544036865234
279,airport,airport,DBV,LDDU,Dubrovnik Airport,HR-19,1.0,10827.0,527.0,HR,Dubrovnik,42.5614013671875,18.2681999206543
280,airport,airport,RNO,KRNO,Reno Taoe International Airport,US-NV,3.0,11002.0,4415.0,US,Reno,39.4990997314453,-119.767997741699
281,airport,airport,CMH,KCMH,"Columbus, Port Columbus International Airport",US-OH,2.0,10125.0,815.0,US,Columbus,39.9980010986328,-82.8918991088867
282,airport,airport,IDA,KIDA,Idaho Falls Regional Airport,US-ID,2.0,9002.0,4744.0,US,Idaho Falls,43.5145988464355,-112.070999145508
283,airport,airport,ALB,KALB,Albany International Airport,US-NY,2.0,7200.0,285.0,US,Albany,42.7482986450195,-73.8016967773438
284,airport,airport,SVG,ENZV,Stavanger Airport,NO-11,2.0,9369.0,29.0,NO,Stavanger,58.8767013549805,5.63778018951416
285,airport,airport,HKT,VTSP,Phuket International Airport,TH-83,1.0,9843.0,82.0,TH,Phuket,8.11320018768,98.3169021606
286,airport,airport,AMM,OJAI,Queen Alia International Airport,JO-AM,2.0,12008.0,2395.0,JO,Amman,31.7226009369,35.9931983948
287,airport,airport,BGO,ENBR,Bergen Airport Flesland,NO-12,1.0,9810.0,170.0,NO,Bergen,60.293399810791,5.21814012527466
288,airport,airport,ICT,KICT,Wichita Mid Continent Airport,US-KS,3.0,10301.0,1333.0,US,Wichita,37.6498985290527,-97.4330978393555
289,airport,airport,MAF,KMAF,Midland International Airport,US-TX,4.0,9501.0,2871.0,US,Midland,31.9424991607666,-102.202003479004
290,airport,airport,YXE,CYXE,Saskatoon John G. Diefenbaker International Airport,CA-SK,2.0,8300.0,1653.0,CA,Saskatoon,52.1707992553711,-106.699996948242
291,airport,airport,BDL,KBDL,Bradley International Airport,US-CT,3.0,9510.0,173.0,US,Hartford,41.9388999939,-72.6831970215
292,airport,airport,BIL,KBIL,Billings Logan International Airport,US-MT,3.0,10518.0,3652.0,US,Billings,45.8077011108398,-108.542999267578
293,airport,airport,SXM,TNCM,"Sint Martin, Princess Juliana International Airport",SX-U-A,2.0,7708.0,13.0,SX,Sint Martin,18.0410003662,-63.1088981628
294,airport,airport,NAN,NFFN,"Fiji, Nadi International Airport",FJ-W,2.0,10739.0,59.0,FJ,Nadi,-17.7553997039795,177.442993164062
295,airport,airport,SGF,KSGF,Springfield Branson National Airport,US-MO,2.0,8000.0,1268.0,US,Springfield,37.24570084,-93.38860321
296,airport,airport,RIC,KRIC,Richmond International Airport,US-VA,3.0,9003.0,167.0,US,Richmond,37.505199432373,-77.3197021484375
297,airport,airport,CCS,SVMI,Simon Bolivar International Airport,VE-X,2.0,11483.0,235.0,VE,Caracas,10.6031169891,-66.9905853271
298,airport,airport,GYE,SEGU,Jose Joaquin de Olmedo International Airport,EC-G,1.0,9154.0,19.0,EC,Guayaquil,-2.15741991997,-79.8835983276
299,airport,airport,NKG,ZSNJ,Nanjing Lukou Airport,CN-32,1.0,11811.0,49.0,CN,Nanjing,31.742000579834,118.861999511719
300,airport,airport,TXK,KTXK,Texarkana Regional Webb Field,US-AR,2.0,6601.0,390.0,US,Texarkana,33.4537010192871,-93.9909973144531
301,airport,airport,PIA,KPIA,General Wayne A. Downing Peoria International Airport,US-IL,2.0,10104.0,660.0,US,Peoria,40.6641998291,-89.6932983398
302,airport,airport,TLL,EETN,Tallinn Airport,EE-37,1.0,10072.0,131.0,EE,Tallinn,59.4132995605,24.8327999115
303,airport,airport,ALG,DAAG,"Algiers, Houari Boumediene Airport",DZ-35,2.0,11483.0,82.0,DZ,Algiers,36.6910018920898,3.21540999412537
304,airport,airport,ITO,PHTO,Hilo International Airport,US-HI,2.0,9800.0,38.0,US,Hilo,19.721399307251,-155.048004150391
305,airport,airport,LEX,KLEX,Blue Grass Airport,US-KY,1.0,7003.0,979.0,US,Lexington,38.0364990234375,-84.6059036254883
306,airport,airport,GUA,MGGT,La Aurora Airport,GT-GU,1.0,9800.0,4952.0,GT,Guatemala City,14.5832996368408,-90.5274963378906
307,airport,airport,ISP,KISP,Long Island Mac Arthur Airport,US-NY,4.0,7006.0,99.0,US,Islip,40.79520035,-73.10019684
308,airport,airport,IAG,KIAG,Niagara Falls International Airport,US-NY,3.0,9829.0,589.0,US,Niagara Falls,43.1072998046875,-78.9461975097656
309,airport,airport,SWF,KSWF,Stewart International Airport,US-NY,2.0,11818.0,491.0,US,Newburgh,41.5041007995605,-74.1047973632812
310,airport,airport,BIM,MYBS,South Bimini Airport,BS-BI,1.0,5430.0,10.0,BS,South Bimini,25.6998996735,-79.2647018433
311,airport,airport,ORK,EICK,Cork Airport,IE-C,2.0,6998.0,502.0,IE,Cork,51.8413009643555,-8.49110984802246
312,airport,airport,HAV,MUHA,Jose Marti International Airport,CU-03,1.0,13123.0,210.0,CU,Havana,22.989200592041,-82.4091033935547
313,airport,airport,WRO,EPWR,Copernicus Wroclaw Airport,PL-DS,1.0,8202.0,404.0,PL,Wroclaw,51.1026992798,16.885799408
314,airport,airport,CRP,KCRP,Corpus Christi International Airport,US-TX,2.0,7508.0,44.0,US,Corpus Christi,27.7703990936279,-97.5011978149414
315,airport,airport,KHI,OPKC,Jinnah International Airport,PK-SD,2.0,11155.0,100.0,PK,Karachi,24.9064998626709,67.1607971191406
316,airport,airport,LHE,OPLA,Alama Iqbal International Airport,PK-PB,2.0,11024.0,712.0,PK,Lahore,31.5216007232666,74.4036026000977
317,airport,airport,ASB,UTAA,Ashgabat Airport,TM-A,3.0,12467.0,692.0,TM,Ashgabat,37.9868011474609,58.3610000610352
318,airport,airport,VKO,UUWW,Vnukovo International Airport,RU-MOS,2.0,10039.0,685.0,RU,Moscow,55.5914993286,37.2615013123
319,airport,airport,SPU,LDSP,Split Airport,HR-17,1.0,8366.0,79.0,HR,Split,43.5388984680176,16.2980003356934
320,airport,airport,TSE,UACC,Astana International Airport,KZ-AKM,1.0,11484.0,1165.0,KZ,Astana,51.0222015380859,71.4669036865234
321,airport,airport,GYD,UBBB,Heydar Aliyev International Airport,AZ-BA,2.0,10499.0,10.0,AZ,Baku,40.4674987792969,50.0466995239258
322,airport,airport,JAI,VIJP,Jaipur International Airport,IN-RJ,2.0,9177.0,1263.0,IN,Jaipur,26.8241996765,75.8122024536
323,airport,airport,ACC,DGAA,Kotoka International Airport,GH-AA,1.0,11165.0,205.0,GH,Accra,5.60518980026245,-0.166786000132561
324,airport,airport,BHD,EGAC,George Best Belfast City Airport,GB-NIR,1.0,6001.0,15.0,UK,Belfast,54.6180992126465,-5.87249994277954
325,airport,airport,EBB,HUEN,Entebbe International Airport,UG-102,2.0,12000.0,3782.0,UG,Kampala,0.0423859991133213,32.4435005187988
326,airport,airport,HAJ,EDDV,Hannover Airport,DE-NI,3.0,12467.0,183.0,DE,Hannover,52.461101532,9.68507957458
327,airport,airport,LIN,LIML,Linate Airport,IT-25,2.0,8005.0,353.0,IT,Milan,45.445098877,9.27674007416
328,airport,airport,LYS,LFLL,Lyon Saint-Exupery Airport,FR-V,2.0,11483.0,821.0,FR,Lyon,45.726398468,5.09082984924
329,airport,airport,MRS,LFML,Marseille Provence Airport,FR-U,2.0,11483.0,74.0,FR,Marseille,43.439271922,5.22142410278
330,airport,airport,OTP,LROP,Henri Coanda International Airport,RO-B,2.0,11484.0,314.0,RO,Bucharest,44.5722007751465,26.1021995544434
331,airport,airport,RTM,EHRD,Rotterdam Airport,NL-ZH,1.0,7218.0,-15.0,NL,Rotterdam,51.9569015503,4.43722009659
332,airport,airport,CMN,GMMN,Mohammed V International Airport,MA-CAS,2.0,12205.0,656.0,MA,Casablanca,33.3675003051758,-7.58997011184692
333,airport,airport,TNG,GMTT,Ibn Batouta Airport,MA-TNG,2.0,11483.0,62.0,MA,Tangier,35.7268981934,-5.91689014435
334,airport,airport,ABV,DNAA,Nnamdi Azikiwe International Airport,NG-FC,1.0,11842.0,1123.0,NG,Abuja,9.00679016113281,7.26316976547241
335,airport,airport,ALA,UAAA,Almaty Airport,KZ-ALM,1.0,14427.0,2234.0,KZ,Almaty,43.3521003723145,77.0404968261719
336,airport,airport,BEY,OLBA,Beirut Rafic Hariri International Airport,LB-JL,3.0,12467.0,87.0,LB,Beirut,33.8208999633789,35.4883995056152
337,airport,airport,CTU,ZUUU,Chengdu Shuangliu International Airport,CN-51,1.0,11811.0,1625.0,CN,Chengdu,30.5785007476807,103.946998596191
338,airport,airport,FAO,LPFR,Faro Airport,PT-08,1.0,8169.0,24.0,PT,Faro,37.0144004822,-7.96590995789
339,airport,airport,FNA,GFLL,Lungi International Airport,SL-N,1.0,10498.0,84.0,SL,Freetown,8.61643981933594,-13.1955003738403
340,airport,airport,JMK,LGMK,Mikonos Airport,GR-82,1.0,6244.0,405.0,GR,Mykonos Island,37.4351005554199,25.3481006622314
341,airport,airport,JTR,LGSR,Santorini Airport,GR-82,2.0,6972.0,127.0,GR,Santorini Island,36.3992004394531,25.4792995452881
342,airport,airport,KBP,UKBB,Boryspil International Airport,UA-32,2.0,13123.0,427.0,UA,Kiev,50.3450012207031,30.8946990966797
343,airport,airport,RJK,LDRI,Rijeka Airport,HR-08,2.0,8164.0,278.0,HR,Rijeka,45.2168998718262,14.5703001022339
344,airport,airport,TLS,LFBO,Toulouse-Blagnac Airport,FR-N,2.0,11483.0,499.0,FR,Toulouse/Blagnac,43.6291007995605,1.36381995677948
345,airport,airport,LAD,FNLU,Quatro de Fevereiro Airport,AO-LUA,2.0,12190.0,243.0,AO,Luanda,-8.85836982727,13.2312002182
346,airport,airport,LED,ULLI,Pulkovo Airport,RU-SPE,2.0,12402.0,78.0,RU,St. Petersburg,59.8003005981445,30.2625007629395
347,airport,airport,OPO,LPPR,Francisco de Sa Carneiro Airport,PT-13,1.0,11417.0,228.0,PT,Porto,41.2481002808,-8.68138980865
348,airport,airport,TIP,HLLT,Tripoli International Airport,LY-TB,2.0,11815.0,263.0,LY,Tripoli,32.6635017395,13.1590003967
349,airport,airport,DAC,VGHS,Dhaka / Hazrat Shahjalal International Airport,BD-3,1.0,10500.0,30.0,BD,Dhaka,23.843347,90.397783
